term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
facility,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
differentiation,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
commemorate,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
facilii,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
pare,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
shiest,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
opf,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
hobart,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
maxim,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
comrade,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
blasik,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
cote,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
concurrent,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
benevolent,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
documentalist,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
advancing,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
condensed,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
conditio,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
blanketed,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
elephant,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
adultery,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
blades,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
conduits,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
speculate,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
confer,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
marxer,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
likewise,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
blackness,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
reminder,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
ber,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
reminisced,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
martindell,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
blackleotarded,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
lima,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
seeker,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
exited,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
troublemakers,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
letang,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
electorate,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
blimp,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
dents,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
belvidere,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
mattie,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
bledsoe,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
dictatorial,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
tornout,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
matrrial,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
affects,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
holes,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
dictation,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
reject,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
shield,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
expects,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
wlim,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
sentinel,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
wmaqtv,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
spokane,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
spoiled,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
lex,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
splurge,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
mathew,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
tortured,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
warnings,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
patton,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
antiriot,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
bronfman,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
inservice,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
perfects,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
shirelles,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
percenia,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
npyrighlpd,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
uncanny,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
iraqi,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
plicated,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
delano,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
gaye,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
task,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
vips,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
discount,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
artistteacher,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
cc,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
averted,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
sibling,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
ceasars,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
rucker,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
involves,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
barricaded,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
neb,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
nuffield,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
assess,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
ironic,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
hart,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
plunge,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
motorists,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
precede,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
genet,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
motivation,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
banner,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
piatt,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
preconstructed,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
mosely,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
predicament,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
jessamine,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
nearrioting,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
susan,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
harvardyalecolumbia,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
generals,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
viet,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
threetofive,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
crudely,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
moratorium,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
taverns,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
thrusts,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
pickets,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
centuriesold,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
gaily,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
testimonal,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
individualized,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
preservice,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
hathcock,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
teachermodel,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
presidentelect,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
indignation,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
fuzz,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
unassisted,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
indignant,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
negoti,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
drpugh,0.00039288761056192065,-0.003343682166572366,0.0037828826547592442,-0.0006835004933488681,0.00274747891218756,-0.000702488463981921,0.0014170685061319743,-0.0007340315571562224,-0.0007449590796743955,-4.37829861875372e-17
